time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Bess_GEN_UPuInjTerminal;Bess_GEN_IpInjTerminal;Bess_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_ReactivePowerSetpointPu
31.787678000;9.998e-01;6.660e-01;-6.000e-04;6.662e-01;-6.001e-04;9.998e-01;6.662e-01;-6.001e-04;9.998e-01;3.330e-03;-3.004e-06;6.660e-01;9.000e-05
31.788678000;9.998e-01;6.660e-01;-6.000e-04;6.662e-01;-6.001e-04;9.998e-01;6.661e-01;-6.001e-04;9.998e-01;3.330e-03;-3.004e-06;6.660e-01;9.000e-05
31.826678000;9.998e-01;6.660e-01;-6.000e-04;6.662e-01;-6.001e-04;9.998e-01;6.661e-01;-6.001e-04;9.998e-01;3.330e-03;-3.006e-06;6.660e-01;9.000e-05
31.827678000;9.998e-01;6.660e-01;-6.000e-04;6.661e-01;-6.001e-04;9.998e-01;6.661e-01;-6.001e-04;9.998e-01;3.330e-03;-3.006e-06;6.660e-01;9.000e-05
31.912678000;9.998e-01;6.660e-01;-6.000e-04;6.661e-01;-6.001e-04;9.998e-01;6.661e-01;-6.001e-04;9.998e-01;3.330e-03;-3.000e-06;6.660e-01;9.000e-05
31.913678000;9.998e-01;6.660e-01;-6.000e-04;6.661e-01;-6.001e-04;9.998e-01;6.661e-01;-4.001e-04;9.998e-01;3.330e-03;-3.000e-06;6.660e-01;9.000e-05
32.084678000;9.998e-01;6.660e-01;-6.000e-04;6.661e-01;-6.001e-04;9.998e-01;6.661e-01;-4.001e-04;9.998e-01;3.330e-03;-2.997e-06;6.660e-01;9.000e-05
32.085678000;9.998e-01;6.660e-01;-4.000e-04;6.661e-01;-4.001e-04;9.998e-01;6.661e-01;-4.001e-04;9.998e-01;3.330e-03;-1.997e-06;6.660e-01;9.000e-05
32.294678000;9.999e-01;6.660e-01;-4.000e-04;6.661e-01;-4.001e-04;9.999e-01;6.661e-01;-4.001e-04;9.999e-01;3.330e-03;-1.997e-06;6.660e-01;9.000e-05
32.295678000;9.999e-01;6.660e-01;-4.000e-04;6.661e-01;-4.001e-04;9.999e-01;6.661e-01;-2.000e-04;9.999e-01;3.330e-03;-1.998e-06;6.660e-01;9.000e-05
32.505678000;9.999e-01;6.660e-01;-4.000e-04;6.661e-01;-4.000e-04;9.999e-01;6.661e-01;-2.000e-04;9.999e-01;3.330e-03;-1.997e-06;6.660e-01;9.000e-05
32.506678000;9.999e-01;6.660e-01;-2.000e-04;6.661e-01;-2.000e-04;9.999e-01;6.661e-01;-2.000e-04;9.999e-01;3.330e-03;-9.968e-07;6.660e-01;9.000e-05
32.660678000;9.999e-01;6.660e-01;-2.000e-04;6.661e-01;-2.000e-04;9.999e-01;6.661e-01;-2.000e-04;9.999e-01;3.330e-03;-1.004e-06;6.660e-01;9.000e-05
32.661678000;9.999e-01;6.660e-01;-2.000e-04;6.661e-01;-2.000e-04;9.999e-01;6.660e-01;-2.000e-04;9.999e-01;3.330e-03;-1.005e-06;6.660e-01;9.000e-05
32.715678000;9.999e-01;6.660e-01;-2.000e-04;6.661e-01;-2.000e-04;9.999e-01;6.660e-01;-2.000e-04;9.999e-01;3.330e-03;-9.986e-07;6.660e-01;9.000e-05
32.716678000;9.999e-01;6.660e-01;-2.000e-04;6.660e-01;-2.000e-04;9.999e-01;6.660e-01;-2.000e-04;9.999e-01;3.330e-03;-9.987e-07;6.660e-01;9.000e-05
32.772678000;9.999e-01;6.660e-01;-2.000e-04;6.660e-01;-2.000e-04;9.999e-01;6.660e-01;-2.000e-04;9.999e-01;3.330e-03;-1.004e-06;6.660e-01;9.000e-05
32.773678000;9.999e-01;6.660e-01;-2.000e-04;6.660e-01;-2.000e-04;9.999e-01;6.660e-01;4.476e-09;9.999e-01;3.330e-03;-1.004e-06;6.660e-01;9.000e-05
33.056678000;1.000e+00;6.660e-01;-2.000e-04;6.660e-01;-2.000e-04;1.000e+00;6.660e-01;4.901e-09;1.000e+00;3.330e-03;-9.992e-07;6.660e-01;9.000e-05
33.057678000;1.000e+00;6.660e-01;-2.214e-09;6.660e-01;-6.617e-10;1.000e+00;6.660e-01;5.048e-09;1.000e+00;3.330e-03;6.323e-10;6.660e-01;9.000e-05
33.446678000;1.000e+00;6.660e-01;-2.262e-09;6.660e-01;-1.975e-10;1.000e+00;6.660e-01;1.787e-09;1.000e+00;3.330e-03;-2.686e-09;6.660e-01;9.000e-05
33.447678000;1.000e+00;6.660e-01;-2.224e-09;6.660e-01;-1.069e-10;1.000e+00;6.660e-01;2.000e-04;1.000e+00;3.330e-03;-2.744e-09;6.660e-01;9.000e-05
33.925678000;1.000e+00;6.660e-01;-4.411e-09;6.660e-01;4.839e-09;1.000e+00;6.660e-01;2.000e-04;1.000e+00;3.330e-03;2.000e-09;6.660e-01;9.000e-05
33.926678000;1.000e+00;6.660e-01;2.000e-04;6.660e-01;2.000e-04;1.000e+00;6.660e-01;2.000e-04;1.000e+00;3.330e-03;1.002e-06;6.660e-01;9.000e-05
34.720678000;1.000e+00;6.660e-01;2.000e-04;6.660e-01;2.000e-04;1.000e+00;6.660e-01;2.000e-04;1.000e+00;3.330e-03;1.001e-06;6.660e-01;9.000e-05
34.721678000;1.000e+00;6.660e-01;2.000e-04;6.660e-01;2.000e-04;1.000e+00;6.659e-01;2.000e-04;1.000e+00;3.330e-03;1.001e-06;6.660e-01;9.000e-05
34.930678000;1.000e+00;6.660e-01;2.000e-04;6.660e-01;2.000e-04;1.000e+00;6.659e-01;2.000e-04;1.000e+00;3.330e-03;9.988e-07;6.660e-01;9.000e-05
34.931678000;1.000e+00;6.660e-01;2.000e-04;6.660e-01;2.000e-04;1.000e+00;6.659e-01;4.000e-04;1.000e+00;3.330e-03;9.988e-07;6.660e-01;9.000e-05
35.177678000;1.000e+00;6.660e-01;2.000e-04;6.660e-01;2.000e-04;1.000e+00;6.659e-01;4.000e-04;1.000e+00;3.330e-03;1.002e-06;6.660e-01;9.000e-05
35.178678000;1.000e+00;6.660e-01;2.000e-04;6.659e-01;2.000e-04;1.000e+00;6.659e-01;4.000e-04;1.000e+00;3.330e-03;1.002e-06;6.660e-01;9.000e-05
36.519678000;1.000e+00;6.660e-01;2.000e-04;6.659e-01;2.000e-04;1.000e+00;6.659e-01;4.000e-04;1.000e+00;3.330e-03;1.010e-06;6.660e-01;9.000e-05
36.520678000;1.000e+00;6.660e-01;2.000e-04;6.660e-01;2.000e-04;1.000e+00;6.659e-01;4.000e-04;1.000e+00;3.330e-03;1.010e-06;6.660e-01;9.000e-05
36.881678000;1.000e+00;6.660e-01;2.000e-04;6.660e-01;2.000e-04;1.000e+00;6.659e-01;4.000e-04;1.000e+00;3.330e-03;9.960e-07;6.660e-01;9.000e-05
36.882678000;1.000e+00;6.660e-01;2.000e-04;6.660e-01;2.000e-04;1.000e+00;6.659e-01;2.000e-04;1.000e+00;3.330e-03;9.961e-07;6.660e-01;9.000e-05
37.245678000;1.000e+00;6.660e-01;2.000e-04;6.660e-01;2.000e-04;1.000e+00;6.659e-01;2.000e-04;1.000e+00;3.330e-03;9.982e-07;6.660e-01;9.000e-05
37.246678000;1.000e+00;6.660e-01;2.000e-04;6.660e-01;2.000e-04;1.000e+00;6.660e-01;2.000e-04;1.000e+00;3.330e-03;9.980e-07;6.660e-01;9.000e-05
39.348678000;1.000e+00;6.660e-01;2.000e-04;6.660e-01;2.000e-04;1.000e+00;6.660e-01;2.000e-04;1.000e+00;3.330e-03;1.003e-06;6.660e-01;9.000e-05
39.349678000;1.000e+00;6.660e-01;-2.006e-09;6.660e-01;5.006e-09;1.000e+00;6.660e-01;2.000e-04;1.000e+00;3.330e-03;3.018e-09;6.660e-01;9.000e-05
43.387678000;1.000e+00;6.660e-01;3.384e-09;6.660e-01;-9.677e-09;1.000e+00;6.660e-01;2.000e-04;1.000e+00;3.330e-03;-4.940e-09;6.660e-01;9.000e-05
43.388678000;1.000e+00;6.660e-01;3.573e-09;6.660e-01;-9.705e-09;1.000e+00;6.660e-01;-2.023e-09;1.000e+00;3.330e-03;-4.812e-09;6.660e-01;9.000e-05
100.000000000;1.000e+00;6.660e-01;3.319e-09;6.660e-01;-1.521e-09;1.000e+00;6.660e-01;-4.664e-09;1.000e+00;3.330e-03;2.986e-09;6.660e-01;9.000e-05
