Time (s);P PGU (pu);P lower (pu);P upper (pu);P upper_overdamped (pu);P lower_overdamped (pu);P upper_underdamped (pu);P lower_underdamped (pu)
4.348e+00;-2.571e-04;-5.103e-02;5.015e-02;5.000e-02;-5.103e-02;5.015e-02;-5.001e-02
4.350e+00;-2.546e-04;-5.103e-02;5.013e-02;5.000e-02;-5.103e-02;5.013e-02;-5.002e-02
4.352e+00;-2.521e-04;-5.102e-02;5.011e-02;5.000e-02;-5.102e-02;5.011e-02;-5.002e-02
4.354e+00;-2.497e-04;-5.101e-02;5.010e-02;5.000e-02;-5.101e-02;5.010e-02;-5.003e-02
4.356e+00;-2.473e-04;-5.100e-02;5.008e-02;5.000e-02;-5.100e-02;5.008e-02;-5.003e-02
4.358e+00;-2.449e-04;-5.100e-02;5.006e-02;5.000e-02;-5.100e-02;5.006e-02;-5.004e-02
4.360e+00;-2.425e-04;-5.099e-02;5.005e-02;5.000e-02;-5.099e-02;5.005e-02;-5.004e-02
4.362e+00;-2.401e-04;-5.098e-02;5.003e-02;5.000e-02;-5.098e-02;5.003e-02;-5.004e-02
4.364e+00;-2.378e-04;-5.097e-02;5.001e-02;5.000e-02;-5.097e-02;5.001e-02;-5.005e-02
4.366e+00;-2.355e-04;-5.096e-02;5.000e-02;5.000e-02;-5.096e-02;5.000e-02;-5.005e-02
4.368e+00;-2.332e-04;-5.096e-02;5.000e-02;5.000e-02;-5.096e-02;5.000e-02;-5.006e-02
4.370e+00;-2.309e-04;-5.095e-02;5.000e-02;5.000e-02;-5.095e-02;5.000e-02;-5.006e-02
4.372e+00;-2.287e-04;-5.094e-02;5.000e-02;5.000e-02;-5.094e-02;5.000e-02;-5.009e-02
4.374e+00;-2.265e-04;-5.094e-02;5.000e-02;5.000e-02;-5.094e-02;5.000e-02;-5.012e-02
4.376e+00;-2.243e-04;-5.093e-02;5.000e-02;5.000e-02;-5.093e-02;5.000e-02;-5.015e-02
4.378e+00;-2.221e-04;-5.092e-02;5.000e-02;5.000e-02;-5.092e-02;5.000e-02;-5.018e-02
4.380e+00;-2.199e-04;-5.091e-02;5.000e-02;5.000e-02;-5.091e-02;5.000e-02;-5.020e-02
4.382e+00;-2.178e-04;-5.091e-02;5.000e-02;5.000e-02;-5.091e-02;5.000e-02;-5.023e-02
4.384e+00;-2.157e-04;-5.090e-02;5.000e-02;5.000e-02;-5.090e-02;5.000e-02;-5.025e-02
4.386e+00;-2.136e-04;-5.089e-02;5.000e-02;5.000e-02;-5.089e-02;5.000e-02;-5.028e-02
4.388e+00;-2.115e-04;-5.089e-02;5.000e-02;5.000e-02;-5.089e-02;5.000e-02;-5.030e-02
4.390e+00;-2.095e-04;-5.088e-02;5.000e-02;5.000e-02;-5.088e-02;5.000e-02;-5.033e-02
4.392e+00;-2.074e-04;-5.087e-02;5.000e-02;5.000e-02;-5.087e-02;5.000e-02;-5.035e-02
4.394e+00;-2.054e-04;-5.087e-02;5.000e-02;5.000e-02;-5.087e-02;5.000e-02;-5.038e-02
4.396e+00;-2.034e-04;-5.086e-02;5.000e-02;5.000e-02;-5.086e-02;5.000e-02;-5.040e-02
4.398e+00;-2.015e-04;-5.085e-02;5.000e-02;5.000e-02;-5.085e-02;5.000e-02;-5.042e-02
4.400e+00;-1.995e-04;-5.085e-02;5.000e-02;5.000e-02;-5.085e-02;5.000e-02;-5.045e-02
4.402e+00;-1.976e-04;-5.084e-02;5.000e-02;5.000e-02;-5.084e-02;5.000e-02;-5.047e-02
4.404e+00;-1.956e-04;-5.083e-02;5.000e-02;5.000e-02;-5.083e-02;5.000e-02;-5.049e-02
4.406e+00;-1.937e-04;-5.083e-02;5.000e-02;5.000e-02;-5.083e-02;5.000e-02;-5.051e-02
4.408e+00;-1.919e-04;-5.082e-02;5.000e-02;5.000e-02;-5.082e-02;5.000e-02;-5.053e-02
4.410e+00;-1.900e-04;-5.081e-02;5.000e-02;5.000e-02;-5.081e-02;5.000e-02;-5.055e-02
4.412e+00;-1.882e-04;-5.081e-02;5.000e-02;5.000e-02;-5.081e-02;5.000e-02;-5.057e-02
4.414e+00;-1.863e-04;-5.080e-02;5.000e-02;5.000e-02;-5.080e-02;5.000e-02;-5.059e-02
4.416e+00;-1.845e-04;-5.080e-02;5.000e-02;5.000e-02;-5.080e-02;5.000e-02;-5.061e-02
4.418e+00;-1.827e-04;-5.079e-02;5.000e-02;5.000e-02;-5.079e-02;5.000e-02;-5.063e-02
4.420e+00;-1.810e-04;-5.078e-02;5.000e-02;5.000e-02;-5.078e-02;5.000e-02;-5.064e-02
4.422e+00;-1.792e-04;-5.078e-02;5.000e-02;5.000e-02;-5.078e-02;5.000e-02;-5.066e-02
4.424e+00;-1.775e-04;-5.077e-02;5.000e-02;5.000e-02;-5.077e-02;5.000e-02;-5.068e-02
4.426e+00;-1.757e-04;-5.077e-02;5.000e-02;5.000e-02;-5.077e-02;5.000e-02;-5.069e-02
4.428e+00;-1.740e-04;-5.076e-02;5.000e-02;5.000e-02;-5.076e-02;4.999e-02;-5.071e-02
4.430e+00;-1.723e-04;-5.075e-02;5.000e-02;5.000e-02;-5.075e-02;4.999e-02;-5.073e-02
4.432e+00;-1.707e-04;-5.075e-02;5.000e-02;5.000e-02;-5.075e-02;4.999e-02;-5.074e-02
4.434e+00;-1.690e-04;-5.076e-02;5.000e-02;5.000e-02;-5.074e-02;4.999e-02;-5.076e-02
4.436e+00;-1.674e-04;-5.077e-02;5.000e-02;5.000e-02;-5.074e-02;4.999e-02;-5.077e-02
4.438e+00;-1.657e-04;-5.078e-02;5.000e-02;5.000e-02;-5.073e-02;4.999e-02;-5.078e-02
4.440e+00;-1.641e-04;-5.080e-02;5.000e-02;5.000e-02;-5.072e-02;4.999e-02;-5.080e-02
4.442e+00;-1.625e-04;-5.081e-02;5.000e-02;5.000e-02;-5.072e-02;4.999e-02;-5.081e-02
4.444e+00;-1.610e-04;-5.082e-02;5.000e-02;5.000e-02;-5.071e-02;4.999e-02;-5.082e-02
4.446e+00;-1.594e-04;-5.083e-02;5.000e-02;5.000e-02;-5.071e-02;4.999e-02;-5.083e-02
4.448e+00;-1.579e-04;-5.084e-02;5.000e-02;5.000e-02;-5.070e-02;4.999e-02;-5.084e-02
4.450e+00;-1.563e-04;-5.086e-02;5.000e-02;5.000e-02;-5.070e-02;4.999e-02;-5.086e-02
4.452e+00;-1.548e-04;-5.087e-02;5.000e-02;5.000e-02;-5.069e-02;4.999e-02;-5.087e-02
4.454e+00;-1.533e-04;-5.088e-02;5.000e-02;5.000e-02;-5.069e-02;4.999e-02;-5.088e-02
4.456e+00;-1.518e-04;-5.089e-02;5.000e-02;5.000e-02;-5.068e-02;4.999e-02;-5.089e-02
4.458e+00;-1.503e-04;-5.090e-02;5.000e-02;5.000e-02;-5.068e-02;4.999e-02;-5.090e-02
4.460e+00;-1.489e-04;-5.090e-02;5.000e-02;5.000e-02;-5.067e-02;4.999e-02;-5.090e-02
4.462e+00;-1.474e-04;-5.091e-02;5.000e-02;5.000e-02;-5.067e-02;4.999e-02;-5.091e-02
4.464e+00;-1.460e-04;-5.092e-02;5.000e-02;5.000e-02;-5.066e-02;4.999e-02;-5.092e-02
4.466e+00;-1.446e-04;-5.093e-02;5.000e-02;5.000e-02;-5.066e-02;4.999e-02;-5.093e-02
4.468e+00;-1.432e-04;-5.094e-02;5.000e-02;5.000e-02;-5.065e-02;4.999e-02;-5.094e-02
4.470e+00;-1.418e-04;-5.094e-02;5.000e-02;5.000e-02;-5.065e-02;4.999e-02;-5.094e-02
4.472e+00;-1.404e-04;-5.095e-02;5.000e-02;5.000e-02;-5.064e-02;4.999e-02;-5.095e-02
4.474e+00;-1.391e-04;-5.096e-02;5.000e-02;5.000e-02;-5.064e-02;4.999e-02;-5.096e-02
4.476e+00;-1.377e-04;-5.096e-02;5.000e-02;5.000e-02;-5.063e-02;4.999e-02;-5.096e-02
4.478e+00;-1.364e-04;-5.097e-02;5.000e-02;5.000e-02;-5.063e-02;4.999e-02;-5.097e-02
4.480e+00;-1.350e-04;-5.097e-02;5.000e-02;5.000e-02;-5.062e-02;4.999e-02;-5.097e-02
4.482e+00;-1.337e-04;-5.098e-02;5.000e-02;5.000e-02;-5.062e-02;4.999e-02;-5.098e-02
4.484e+00;-1.324e-04;-5.098e-02;5.000e-02;5.000e-02;-5.061e-02;4.999e-02;-5.098e-02
4.486e+00;-1.312e-04;-5.098e-02;5.000e-02;5.000e-02;-5.061e-02;4.999e-02;-5.098e-02
4.488e+00;-1.299e-04;-5.099e-02;5.000e-02;5.000e-02;-5.060e-02;4.999e-02;-5.099e-02
4.490e+00;-1.286e-04;-5.099e-02;5.000e-02;5.000e-02;-5.060e-02;4.999e-02;-5.099e-02
4.492e+00;-1.274e-04;-5.099e-02;5.000e-02;5.000e-02;-5.059e-02;4.999e-02;-5.099e-02
4.494e+00;-1.261e-04;-5.099e-02;5.000e-02;5.000e-02;-5.059e-02;4.999e-02;-5.099e-02
4.496e+00;-1.249e-04;-5.100e-02;5.000e-02;5.000e-02;-5.058e-02;4.999e-02;-5.100e-02
4.498e+00;-1.237e-04;-5.100e-02;5.000e-02;5.000e-02;-5.058e-02;4.999e-02;-5.100e-02
4.500e+00;-1.225e-04;-5.100e-02;5.000e-02;5.000e-02;-5.057e-02;4.999e-02;-5.100e-02
4.502e+00;-1.213e-04;-5.100e-02;5.000e-02;5.000e-02;-5.057e-02;4.999e-02;-5.100e-02
4.504e+00;-1.201e-04;-5.100e-02;5.000e-02;5.000e-02;-5.057e-02;4.999e-02;-5.100e-02
4.506e+00;-1.190e-04;-5.100e-02;5.000e-02;5.000e-02;-5.056e-02;4.999e-02;-5.100e-02
4.508e+00;-1.178e-04;-5.100e-02;5.000e-02;5.000e-02;-5.056e-02;4.999e-02;-5.100e-02
4.510e+00;-1.167e-04;-5.100e-02;5.000e-02;5.000e-02;-5.055e-02;4.999e-02;-5.100e-02
4.512e+00;-1.155e-04;-5.100e-02;5.000e-02;5.000e-02;-5.055e-02;4.999e-02;-5.100e-02
4.514e+00;-1.144e-04;-5.100e-02;5.000e-02;5.000e-02;-5.054e-02;4.999e-02;-5.100e-02
4.516e+00;-1.133e-04;-5.100e-02;5.000e-02;5.000e-02;-5.054e-02;4.999e-02;-5.100e-02
4.518e+00;-1.122e-04;-5.099e-02;5.000e-02;5.000e-02;-5.054e-02;4.999e-02;-5.099e-02
4.520e+00;-1.111e-04;-5.099e-02;5.000e-02;5.000e-02;-5.053e-02;4.999e-02;-5.099e-02
4.522e+00;-1.100e-04;-5.099e-02;5.000e-02;5.000e-02;-5.053e-02;4.999e-02;-5.099e-02
4.524e+00;-1.090e-04;-5.099e-02;5.000e-02;5.000e-02;-5.052e-02;4.999e-02;-5.099e-02
4.526e+00;-1.079e-04;-5.098e-02;5.000e-02;5.000e-02;-5.052e-02;4.999e-02;-5.098e-02
4.528e+00;-1.069e-04;-5.098e-02;5.000e-02;5.000e-02;-5.052e-02;4.999e-02;-5.098e-02
4.530e+00;-1.058e-04;-5.098e-02;5.000e-02;5.000e-02;-5.051e-02;4.999e-02;-5.098e-02
4.532e+00;-1.048e-04;-5.097e-02;5.000e-02;5.000e-02;-5.051e-02;4.999e-02;-5.097e-02
4.534e+00;-1.038e-04;-5.097e-02;5.000e-02;5.000e-02;-5.050e-02;4.999e-02;-5.097e-02
4.536e+00;-1.028e-04;-5.096e-02;5.000e-02;5.000e-02;-5.050e-02;4.999e-02;-5.096e-02
4.538e+00;-1.018e-04;-5.096e-02;5.000e-02;5.000e-02;-5.050e-02;4.999e-02;-5.096e-02
4.540e+00;-1.008e-04;-5.095e-02;5.000e-02;5.000e-02;-5.049e-02;4.999e-02;-5.095e-02
4.542e+00;-9.980e-05;-5.095e-02;5.000e-02;5.000e-02;-5.049e-02;4.999e-02;-5.095e-02
4.544e+00;-9.883e-05;-5.094e-02;5.000e-02;5.000e-02;-5.048e-02;4.999e-02;-5.094e-02
4.546e+00;-9.788e-05;-5.094e-02;5.000e-02;5.000e-02;-5.048e-02;4.999e-02;-5.094e-02
4.548e+00;-9.692e-05;-5.093e-02;5.000e-02;5.000e-02;-5.048e-02;4.999e-02;-5.093e-02
4.550e+00;-9.598e-05;-5.093e-02;5.000e-02;5.000e-02;-5.047e-02;4.999e-02;-5.093e-02
4.552e+00;-9.505e-05;-5.092e-02;5.000e-02;5.000e-02;-5.047e-02;4.999e-02;-5.092e-02
4.554e+00;-9.413e-05;-5.091e-02;5.000e-02;5.000e-02;-5.047e-02;4.999e-02;-5.091e-02
4.556e+00;-9.322e-05;-5.091e-02;5.000e-02;5.000e-02;-5.046e-02;4.999e-02;-5.091e-02
4.558e+00;-9.231e-05;-5.090e-02;5.000e-02;5.000e-02;-5.046e-02;4.999e-02;-5.090e-02
4.560e+00;-9.141e-05;-5.089e-02;5.000e-02;5.000e-02;-5.046e-02;4.999e-02;-5.089e-02
4.562e+00;-9.053e-05;-5.089e-02;5.000e-02;5.000e-02;-5.045e-02;4.999e-02;-5.089e-02
4.564e+00;-8.965e-05;-5.088e-02;5.000e-02;5.000e-02;-5.045e-02;4.999e-02;-5.088e-02
4.566e+00;-8.878e-05;-5.087e-02;5.000e-02;5.000e-02;-5.045e-02;4.999e-02;-5.087e-02
4.568e+00;-8.792e-05;-5.086e-02;5.000e-02;5.000e-02;-5.044e-02;4.999e-02;-5.086e-02
4.570e+00;-8.706e-05;-5.085e-02;5.000e-02;5.000e-02;-5.044e-02;4.999e-02;-5.085e-02
4.572e+00;-8.622e-05;-5.085e-02;5.000e-02;5.000e-02;-5.044e-02;5.000e-02;-5.085e-02
4.574e+00;-8.538e-05;-5.084e-02;5.000e-02;5.000e-02;-5.043e-02;5.000e-02;-5.084e-02
4.576e+00;-8.455e-05;-5.083e-02;5.000e-02;5.000e-02;-5.043e-02;5.000e-02;-5.083e-02
4.578e+00;-8.373e-05;-5.082e-02;5.000e-02;5.000e-02;-5.043e-02;5.000e-02;-5.082e-02
4.580e+00;-8.292e-05;-5.081e-02;5.000e-02;5.000e-02;-5.042e-02;5.000e-02;-5.081e-02
4.582e+00;-8.211e-05;-5.080e-02;5.000e-02;5.000e-02;-5.042e-02;5.000e-02;-5.080e-02
4.584e+00;-8.132e-05;-5.079e-02;5.000e-02;5.000e-02;-5.042e-02;5.000e-02;-5.079e-02
4.586e+00;-8.053e-05;-5.078e-02;5.000e-02;5.000e-02;-5.041e-02;5.000e-02;-5.078e-02
4.588e+00;-7.974e-05;-5.077e-02;5.000e-02;5.000e-02;-5.041e-02;5.000e-02;-5.077e-02
4.590e+00;-7.897e-05;-5.076e-02;5.000e-02;5.000e-02;-5.041e-02;5.000e-02;-5.076e-02
4.592e+00;-7.820e-05;-5.075e-02;5.000e-02;5.000e-02;-5.040e-02;5.000e-02;-5.075e-02
4.594e+00;-7.744e-05;-5.075e-02;5.000e-02;5.000e-02;-5.040e-02;5.000e-02;-5.075e-02
4.596e+00;-7.669e-05;-5.074e-02;5.000e-02;5.000e-02;-5.040e-02;5.000e-02;-5.074e-02
4.598e+00;-7.595e-05;-5.073e-02;5.000e-02;5.000e-02;-5.039e-02;5.000e-02;-5.073e-02
4.600e+00;-7.521e-05;-5.071e-02;5.000e-02;5.000e-02;-5.039e-02;5.000e-02;-5.071e-02
4.602e+00;-7.448e-05;-5.070e-02;5.000e-02;5.000e-02;-5.039e-02;5.000e-02;-5.070e-02
4.604e+00;-7.376e-05;-5.069e-02;5.000e-02;5.000e-02;-5.038e-02;5.000e-02;-5.069e-02
4.606e+00;-7.304e-05;-5.068e-02;5.000e-02;5.000e-02;-5.038e-02;5.000e-02;-5.068e-02
4.608e+00;-7.233e-05;-5.067e-02;5.000e-02;5.000e-02;-5.038e-02;5.000e-02;-5.067e-02
4.610e+00;-7.163e-05;-5.066e-02;5.000e-02;5.000e-02;-5.038e-02;5.000e-02;-5.066e-02
4.612e+00;-7.094e-05;-5.065e-02;5.000e-02;5.000e-02;-5.037e-02;5.000e-02;-5.065e-02
4.614e+00;-7.025e-05;-5.064e-02;5.000e-02;5.000e-02;-5.037e-02;5.000e-02;-5.064e-02
4.616e+00;-6.956e-05;-5.063e-02;5.000e-02;5.000e-02;-5.037e-02;5.000e-02;-5.063e-02
4.618e+00;-6.889e-05;-5.062e-02;5.000e-02;5.000e-02;-5.036e-02;5.000e-02;-5.062e-02
4.620e+00;-6.822e-05;-5.061e-02;5.000e-02;5.000e-02;-5.036e-02;5.000e-02;-5.061e-02
4.622e+00;-6.756e-05;-5.060e-02;5.000e-02;5.000e-02;-5.036e-02;5.000e-02;-5.060e-02
4.624e+00;-6.690e-05;-5.059e-02;5.000e-02;5.000e-02;-5.036e-02;5.000e-02;-5.059e-02
4.626e+00;-6.625e-05;-5.058e-02;5.000e-02;5.000e-02;-5.035e-02;5.000e-02;-5.058e-02
4.628e+00;-6.561e-05;-5.056e-02;5.000e-02;5.000e-02;-5.035e-02;5.000e-02;-5.056e-02
4.630e+00;-6.497e-05;-5.055e-02;5.000e-02;5.000e-02;-5.035e-02;5.000e-02;-5.055e-02
4.632e+00;-6.434e-05;-5.054e-02;5.000e-02;5.000e-02;-5.034e-02;5.000e-02;-5.054e-02
4.634e+00;-6.372e-05;-5.053e-02;5.000e-02;5.000e-02;-5.034e-02;5.000e-02;-5.053e-02
4.636e+00;-6.310e-05;-5.052e-02;5.000e-02;5.000e-02;-5.034e-02;5.000e-02;-5.052e-02
4.638e+00;-6.249e-05;-5.051e-02;5.000e-02;5.000e-02;-5.034e-02;5.000e-02;-5.051e-02
4.640e+00;-6.188e-05;-5.050e-02;5.000e-02;5.000e-02;-5.033e-02;5.000e-02;-5.050e-02
4.642e+00;-6.128e-05;-5.049e-02;5.000e-02;5.000e-02;-5.033e-02;5.000e-02;-5.049e-02
4.644e+00;-6.068e-05;-5.047e-02;5.000e-02;5.000e-02;-5.033e-02;5.000e-02;-5.047e-02
4.646e+00;-6.010e-05;-5.046e-02;5.000e-02;5.000e-02;-5.033e-02;5.000e-02;-5.046e-02
4.648e+00;-5.951e-05;-5.045e-02;5.000e-02;5.000e-02;-5.032e-02;5.000e-02;-5.045e-02
4.650e+00;-5.893e-05;-5.044e-02;5.000e-02;5.000e-02;-5.032e-02;5.000e-02;-5.044e-02
4.652e+00;-5.836e-05;-5.043e-02;5.000e-02;5.000e-02;-5.032e-02;5.000e-02;-5.043e-02
4.654e+00;-5.780e-05;-5.042e-02;5.000e-02;5.000e-02;-5.032e-02;5.000e-02;-5.042e-02
4.656e+00;-5.723e-05;-5.041e-02;5.000e-02;5.000e-02;-5.031e-02;5.000e-02;-5.041e-02
4.658e+00;-5.668e-05;-5.040e-02;5.000e-02;5.000e-02;-5.031e-02;5.000e-02;-5.040e-02
4.660e+00;-5.613e-05;-5.038e-02;5.000e-02;5.000e-02;-5.031e-02;5.000e-02;-5.038e-02
4.662e+00;-5.558e-05;-5.037e-02;5.000e-02;5.000e-02;-5.031e-02;5.000e-02;-5.037e-02
4.664e+00;-5.504e-05;-5.036e-02;5.000e-02;5.000e-02;-5.030e-02;5.000e-02;-5.036e-02
4.666e+00;-5.451e-05;-5.035e-02;5.000e-02;5.000e-02;-5.030e-02;5.000e-02;-5.035e-02
4.668e+00;-5.398e-05;-5.034e-02;5.000e-02;5.000e-02;-5.030e-02;5.000e-02;-5.034e-02
4.670e+00;-5.346e-05;-5.033e-02;5.000e-02;5.000e-02;-5.030e-02;5.000e-02;-5.033e-02
4.672e+00;-5.294e-05;-5.032e-02;5.000e-02;5.000e-02;-5.030e-02;5.000e-02;-5.032e-02
4.674e+00;-5.242e-05;-5.031e-02;5.000e-02;5.000e-02;-5.029e-02;5.000e-02;-5.031e-02
4.676e+00;-5.191e-05;-5.030e-02;5.000e-02;5.000e-02;-5.029e-02;5.000e-02;-5.030e-02
4.678e+00;-5.141e-05;-5.029e-02;5.000e-02;5.000e-02;-5.029e-02;5.000e-02;-5.028e-02
4.680e+00;-5.091e-05;-5.029e-02;5.000e-02;5.000e-02;-5.029e-02;5.000e-02;-5.027e-02
4.682e+00;-5.042e-05;-5.028e-02;5.000e-02;5.000e-02;-5.028e-02;5.000e-02;-5.026e-02
4.684e+00;-4.993e-05;-5.028e-02;5.000e-02;5.000e-02;-5.028e-02;5.000e-02;-5.025e-02
4.686e+00;-4.944e-05;-5.028e-02;5.000e-02;5.000e-02;-5.028e-02;5.000e-02;-5.024e-02
4.688e+00;-4.896e-05;-5.028e-02;5.000e-02;5.000e-02;-5.028e-02;5.000e-02;-5.023e-02
4.690e+00;-4.849e-05;-5.028e-02;5.000e-02;5.000e-02;-5.028e-02;5.000e-02;-5.022e-02
4.692e+00;-4.802e-05;-5.027e-02;5.000e-02;5.000e-02;-5.027e-02;5.000e-02;-5.021e-02
4.694e+00;-4.755e-05;-5.027e-02;5.000e-02;5.000e-02;-5.027e-02;5.000e-02;-5.020e-02
4.696e+00;-4.709e-05;-5.027e-02;5.000e-02;5.000e-02;-5.027e-02;5.000e-02;-5.019e-02
4.698e+00;-4.663e-05;-5.027e-02;5.000e-02;5.000e-02;-5.027e-02;5.000e-02;-5.018e-02
4.700e+00;-4.618e-05;-5.027e-02;5.000e-02;5.000e-02;-5.027e-02;5.000e-02;-5.017e-02
4.702e+00;-4.573e-05;-5.026e-02;5.000e-02;5.000e-02;-5.026e-02;5.000e-02;-5.016e-02
4.704e+00;-4.529e-05;-5.026e-02;5.000e-02;5.000e-02;-5.026e-02;5.000e-02;-5.015e-02
4.706e+00;-4.485e-05;-5.026e-02;5.000e-02;5.000e-02;-5.026e-02;5.000e-02;-5.014e-02
4.708e+00;-4.441e-05;-5.026e-02;5.000e-02;5.000e-02;-5.026e-02;5.000e-02;-5.013e-02
4.710e+00;-4.398e-05;-5.026e-02;5.000e-02;5.000e-02;-5.026e-02;5.000e-02;-5.012e-02
4.712e+00;-4.355e-05;-5.025e-02;5.000e-02;5.000e-02;-5.025e-02;5.000e-02;-5.011e-02
4.714e+00;-4.313e-05;-5.025e-02;5.000e-02;5.000e-02;-5.025e-02;5.000e-02;-5.010e-02
4.716e+00;-4.271e-05;-5.025e-02;5.000e-02;5.000e-02;-5.025e-02;5.000e-02;-5.009e-02
4.718e+00;-4.230e-05;-5.025e-02;5.000e-02;5.000e-02;-5.025e-02;5.000e-02;-5.008e-02
4.720e+00;-4.189e-05;-5.025e-02;5.000e-02;5.000e-02;-5.025e-02;5.000e-02;-5.007e-02
4.722e+00;-4.148e-05;-5.024e-02;5.000e-02;5.000e-02;-5.024e-02;5.000e-02;-5.006e-02
4.724e+00;-4.108e-05;-5.024e-02;5.000e-02;5.000e-02;-5.024e-02;5.000e-02;-5.005e-02
4.726e+00;-4.068e-05;-5.024e-02;5.000e-02;5.000e-02;-5.024e-02;5.000e-02;-5.005e-02
4.728e+00;-4.028e-05;-5.024e-02;5.001e-02;5.000e-02;-5.024e-02;5.001e-02;-5.004e-02
4.730e+00;-3.989e-05;-5.024e-02;5.001e-02;5.000e-02;-5.024e-02;5.001e-02;-5.003e-02
4.732e+00;-3.951e-05;-5.023e-02;5.001e-02;5.000e-02;-5.023e-02;5.001e-02;-5.002e-02
4.734e+00;-3.912e-05;-5.023e-02;5.001e-02;5.000e-02;-5.023e-02;5.001e-02;-5.001e-02
4.736e+00;-3.874e-05;-5.023e-02;5.001e-02;5.000e-02;-5.023e-02;5.001e-02;-5.000e-02
4.738e+00;-3.837e-05;-5.023e-02;5.001e-02;5.000e-02;-5.023e-02;5.001e-02;-5.000e-02
4.740e+00;-3.799e-05;-5.023e-02;5.001e-02;5.000e-02;-5.023e-02;5.001e-02;-5.000e-02
4.742e+00;-3.763e-05;-5.023e-02;5.001e-02;5.000e-02;-5.023e-02;5.001e-02;-5.000e-02
4.744e+00;-3.726e-05;-5.022e-02;5.002e-02;5.000e-02;-5.022e-02;5.002e-02;-5.000e-02
4.746e+00;-3.690e-05;-5.022e-02;5.002e-02;5.000e-02;-5.022e-02;5.002e-02;-5.000e-02
4.748e+00;-3.654e-05;-5.022e-02;5.002e-02;5.000e-02;-5.022e-02;5.002e-02;-5.000e-02
4.750e+00;-3.619e-05;-5.022e-02;5.003e-02;5.000e-02;-5.022e-02;5.003e-02;-5.000e-02
4.752e+00;-3.583e-05;-5.022e-02;5.003e-02;5.000e-02;-5.022e-02;5.003e-02;-5.000e-02
4.754e+00;-3.549e-05;-5.022e-02;5.004e-02;5.000e-02;-5.022e-02;5.004e-02;-5.000e-02
4.756e+00;-3.514e-05;-5.021e-02;5.004e-02;5.000e-02;-5.021e-02;5.004e-02;-5.000e-02
4.758e+00;-3.480e-05;-5.021e-02;5.004e-02;5.000e-02;-5.021e-02;5.004e-02;-5.000e-02
4.760e+00;-3.446e-05;-5.021e-02;5.005e-02;5.000e-02;-5.021e-02;5.005e-02;-5.000e-02
4.762e+00;-3.413e-05;-5.021e-02;5.005e-02;5.000e-02;-5.021e-02;5.005e-02;-5.000e-02
4.764e+00;-3.380e-05;-5.021e-02;5.005e-02;5.000e-02;-5.021e-02;5.005e-02;-5.000e-02
4.766e+00;-3.347e-05;-5.021e-02;5.006e-02;5.000e-02;-5.021e-02;5.006e-02;-5.000e-02
4.768e+00;-3.314e-05;-5.020e-02;5.006e-02;5.000e-02;-5.020e-02;5.006e-02;-5.000e-02
4.770e+00;-3.282e-05;-5.020e-02;5.007e-02;5.000e-02;-5.020e-02;5.007e-02;-5.000e-02
4.772e+00;-3.250e-05;-5.020e-02;5.007e-02;5.000e-02;-5.020e-02;5.007e-02;-5.000e-02
4.774e+00;-3.219e-05;-5.020e-02;5.007e-02;5.000e-02;-5.020e-02;5.007e-02;-5.000e-02
4.776e+00;-3.188e-05;-5.020e-02;5.008e-02;5.000e-02;-5.020e-02;5.008e-02;-5.000e-02
4.778e+00;-3.157e-05;-5.020e-02;5.008e-02;5.000e-02;-5.020e-02;5.008e-02;-5.000e-02
4.780e+00;-3.126e-05;-5.019e-02;5.008e-02;5.000e-02;-5.019e-02;5.008e-02;-5.000e-02
4.782e+00;-3.096e-05;-5.019e-02;5.008e-02;5.000e-02;-5.019e-02;5.008e-02;-5.000e-02
4.784e+00;-3.066e-05;-5.019e-02;5.009e-02;5.000e-02;-5.019e-02;5.009e-02;-5.000e-02
4.786e+00;-3.036e-05;-5.019e-02;5.009e-02;5.000e-02;-5.019e-02;5.009e-02;-5.000e-02
4.788e+00;-3.006e-05;-5.019e-02;5.009e-02;5.000e-02;-5.019e-02;5.009e-02;-5.000e-02
4.790e+00;-2.977e-05;-5.019e-02;5.010e-02;5.000e-02;-5.019e-02;5.010e-02;-5.000e-02
4.792e+00;-2.948e-05;-5.019e-02;5.010e-02;5.000e-02;-5.019e-02;5.010e-02;-5.000e-02
4.794e+00;-2.920e-05;-5.018e-02;5.010e-02;5.000e-02;-5.018e-02;5.010e-02;-5.000e-02
4.796e+00;-2.891e-05;-5.018e-02;5.010e-02;5.000e-02;-5.018e-02;5.010e-02;-5.000e-02
4.798e+00;-2.863e-05;-5.018e-02;5.011e-02;5.000e-02;-5.018e-02;5.011e-02;-5.000e-02
4.800e+00;-2.835e-05;-5.018e-02;5.011e-02;5.000e-02;-5.018e-02;5.011e-02;-5.000e-02
4.802e+00;-2.808e-05;-5.018e-02;5.011e-02;5.000e-02;-5.018e-02;5.011e-02;-5.000e-02
4.804e+00;-2.781e-05;-5.018e-02;5.011e-02;5.000e-02;-5.018e-02;5.011e-02;-5.000e-02
4.806e+00;-2.754e-05;-5.018e-02;5.011e-02;5.000e-02;-5.018e-02;5.011e-02;-5.000e-02
4.808e+00;-2.727e-05;-5.017e-02;5.012e-02;5.000e-02;-5.017e-02;5.012e-02;-5.000e-02
4.810e+00;-2.700e-05;-5.017e-02;5.012e-02;5.000e-02;-5.017e-02;5.012e-02;-5.000e-02
