time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Bess_GEN_UPuInjTerminal;Bess_GEN_IpInjTerminal;Bess_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Bess_GEN_VoltageSetpointPu;Bess_GEN_NetworkFrequencyPu;NetworkFrequencyPu
75.533877000;1.044e+00;6.667e-01;-8.152e-02;6.383e-01;-7.805e-02;1.043e+00;6.553e-01;-6.001e-02;1.044e+00;4.000e-01;-4.891e-02;1.000e+01;9.808e-01;5.000e+01;5.000e+01
75.541877000;1.044e+00;6.667e-01;-8.214e-02;6.383e-01;-7.865e-02;1.043e+00;6.553e-01;-6.061e-02;1.044e+00;4.000e-01;-4.929e-02;1.000e+01;9.808e-01;5.000e+01;5.000e+01
75.545877000;1.044e+00;6.667e-01;-8.246e-02;6.383e-01;-7.895e-02;1.043e+00;6.553e-01;-6.091e-02;1.044e+00;4.000e-01;-4.947e-02;1.000e+01;9.808e-01;5.000e+01;5.000e+01
75.560877000;1.044e+00;6.667e-01;-8.363e-02;6.383e-01;-8.007e-02;1.043e+00;6.553e-01;-6.204e-02;1.044e+00;4.000e-01;-5.018e-02;1.000e+01;9.808e-01;5.000e+01;5.000e+01
75.832877000;1.044e+00;6.667e-01;-1.042e-01;6.383e-01;-9.979e-02;1.043e+00;6.556e-01;-8.175e-02;1.044e+00;4.000e-01;-6.253e-02;1.000e+01;9.808e-01;5.000e+01;5.000e+01
75.833877000;1.044e+00;6.667e-01;-1.043e-01;6.383e-01;-9.986e-02;1.042e+00;6.556e-01;-8.182e-02;1.044e+00;4.000e-01;-6.258e-02;1.000e+01;9.808e-01;5.000e+01;5.000e+01
76.027877000;1.044e+00;6.667e-01;-1.182e-01;6.383e-01;-1.131e-01;1.042e+00;6.558e-01;-9.508e-02;1.044e+00;4.000e-01;-7.089e-02;1.000e+01;9.808e-01;5.000e+01;5.000e+01
76.047877000;1.044e+00;6.667e-01;-1.195e-01;6.383e-01;-1.145e-01;1.042e+00;6.558e-01;-9.640e-02;1.044e+00;4.000e-01;-7.173e-02;1.000e+01;9.808e-01;5.000e+01;5.000e+01
76.052877000;1.044e+00;6.667e-01;-1.199e-01;6.383e-01;-1.148e-01;1.042e+00;6.558e-01;-9.674e-02;1.044e+00;4.000e-01;-7.193e-02;1.000e+01;9.808e-01;5.000e+01;5.000e+01
76.056877000;1.044e+00;6.667e-01;-1.202e-01;6.383e-01;-1.151e-01;1.042e+00;6.558e-01;-9.700e-02;1.044e+00;4.000e-01;-7.210e-02;1.000e+01;9.808e-01;5.000e+01;5.000e+01
76.472877000;1.044e+00;6.667e-01;-1.470e-01;6.383e-01;-1.407e-01;1.042e+00;6.562e-01;-1.227e-01;1.044e+00;4.000e-01;-8.820e-02;1.000e+01;9.808e-01;5.000e+01;5.000e+01
76.473877000;1.044e+00;6.667e-01;-1.471e-01;6.383e-01;-1.408e-01;1.041e+00;6.562e-01;-1.227e-01;1.044e+00;4.000e-01;-8.824e-02;1.000e+01;9.808e-01;5.000e+01;5.000e+01
76.500877000;1.044e+00;6.667e-01;-1.487e-01;6.383e-01;-1.423e-01;1.041e+00;6.563e-01;-1.243e-01;1.044e+00;4.000e-01;-8.921e-02;1.000e+01;9.808e-01;5.000e+01;5.000e+01
76.503877000;1.044e+00;6.667e-01;-1.489e-01;6.383e-01;-1.425e-01;1.041e+00;6.563e-01;-1.245e-01;1.044e+00;4.000e-01;-8.931e-02;1.000e+01;9.808e-01;5.000e+01;5.000e+01
76.516877000;1.044e+00;6.667e-01;-1.496e-01;6.383e-01;-1.433e-01;1.041e+00;6.563e-01;-1.252e-01;1.044e+00;4.000e-01;-8.977e-02;1.000e+01;9.808e-01;5.000e+01;5.000e+01
76.610877000;1.044e+00;6.667e-01;-1.551e-01;6.383e-01;-1.485e-01;1.041e+00;6.564e-01;-1.304e-01;1.044e+00;4.000e-01;-9.304e-02;1.000e+01;9.808e-01;5.000e+01;5.000e+01
77.033877000;1.044e+00;6.667e-01;-1.771e-01;6.383e-01;-1.695e-01;1.041e+00;6.567e-01;-1.514e-01;1.044e+00;4.000e-01;-1.062e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
77.040877000;1.044e+00;6.667e-01;-1.774e-01;6.383e-01;-1.698e-01;1.041e+00;6.567e-01;-1.518e-01;1.044e+00;4.000e-01;-1.064e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
77.048877000;1.044e+00;6.667e-01;-1.778e-01;6.383e-01;-1.702e-01;1.041e+00;6.567e-01;-1.521e-01;1.044e+00;4.000e-01;-1.067e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
77.090877000;1.044e+00;6.667e-01;-1.797e-01;6.383e-01;-1.721e-01;1.041e+00;6.567e-01;-1.540e-01;1.044e+00;4.000e-01;-1.078e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
77.323877000;1.044e+00;6.667e-01;-1.897e-01;6.383e-01;-1.817e-01;1.041e+00;6.569e-01;-1.636e-01;1.044e+00;4.000e-01;-1.138e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
77.324877000;1.044e+00;6.667e-01;-1.898e-01;6.383e-01;-1.817e-01;1.040e+00;6.569e-01;-1.636e-01;1.044e+00;4.000e-01;-1.139e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
77.595877000;1.044e+00;6.667e-01;-1.999e-01;6.383e-01;-1.914e-01;1.040e+00;6.570e-01;-1.733e-01;1.044e+00;4.000e-01;-1.200e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
77.596877000;1.044e+00;6.667e-01;-2.000e-01;6.383e-01;-1.914e-01;1.040e+00;6.570e-01;-1.734e-01;1.044e+00;4.000e-01;-1.200e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
77.599877000;1.044e+00;6.667e-01;-2.001e-01;6.383e-01;-1.915e-01;1.040e+00;6.570e-01;-1.735e-01;1.044e+00;4.000e-01;-1.200e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
77.630877000;1.044e+00;6.667e-01;-2.011e-01;6.383e-01;-1.926e-01;1.040e+00;6.570e-01;-1.745e-01;1.044e+00;4.000e-01;-1.207e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
77.894877000;1.044e+00;6.667e-01;-2.093e-01;6.383e-01;-2.003e-01;1.040e+00;6.572e-01;-1.823e-01;1.044e+00;4.000e-01;-1.256e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
78.175877000;1.044e+00;6.667e-01;-2.164e-01;6.383e-01;-2.071e-01;1.040e+00;6.573e-01;-1.890e-01;1.044e+00;4.000e-01;-1.298e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
78.178877000;1.044e+00;6.667e-01;-2.164e-01;6.383e-01;-2.072e-01;1.040e+00;6.573e-01;-1.891e-01;1.044e+00;4.000e-01;-1.299e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
78.180877000;1.044e+00;6.667e-01;-2.165e-01;6.383e-01;-2.073e-01;1.040e+00;6.573e-01;-1.892e-01;1.044e+00;4.000e-01;-1.299e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
78.194877000;1.044e+00;6.667e-01;-2.168e-01;6.383e-01;-2.076e-01;1.040e+00;6.573e-01;-1.895e-01;1.044e+00;4.000e-01;-1.301e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
78.773747000;1.044e+00;6.667e-01;-2.267e-01;6.383e-01;-2.171e-01;1.040e+00;6.574e-01;-1.990e-01;1.044e+00;4.000e-01;-1.360e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
78.777747000;1.044e+00;6.667e-01;-2.268e-01;6.383e-01;-2.171e-01;1.040e+00;6.574e-01;-1.990e-01;1.044e+00;4.000e-01;-1.361e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
78.785747000;1.044e+00;6.667e-01;-2.269e-01;6.383e-01;-2.172e-01;1.040e+00;6.574e-01;-1.991e-01;1.044e+00;4.000e-01;-1.361e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
78.790747000;1.044e+00;6.667e-01;-2.269e-01;6.383e-01;-2.173e-01;1.040e+00;6.574e-01;-1.991e-01;1.044e+00;4.000e-01;-1.361e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
79.056747000;1.044e+00;6.667e-01;-2.296e-01;6.383e-01;-2.198e-01;1.040e+00;6.575e-01;-2.017e-01;1.044e+00;4.000e-01;-1.378e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
79.432747000;1.044e+00;6.667e-01;-2.318e-01;6.383e-01;-2.220e-01;1.040e+00;6.575e-01;-2.038e-01;1.044e+00;4.000e-01;-1.391e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
79.435747000;1.044e+00;6.667e-01;-2.318e-01;6.383e-01;-2.220e-01;1.040e+00;6.575e-01;-2.039e-01;1.044e+00;4.000e-01;-1.391e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
79.442747000;1.044e+00;6.667e-01;-2.319e-01;6.383e-01;-2.220e-01;1.040e+00;6.575e-01;-2.039e-01;1.044e+00;4.000e-01;-1.391e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
79.462747000;1.044e+00;6.667e-01;-2.319e-01;6.383e-01;-2.220e-01;1.040e+00;6.575e-01;-2.039e-01;1.044e+00;4.000e-01;-1.392e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
80.181747000;1.044e+00;6.667e-01;-2.319e-01;6.383e-01;-2.220e-01;1.040e+00;6.575e-01;-2.039e-01;1.044e+00;4.000e-01;-1.391e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
80.190747000;1.044e+00;6.667e-01;-2.318e-01;6.383e-01;-2.220e-01;1.040e+00;6.575e-01;-2.039e-01;1.044e+00;4.000e-01;-1.391e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
80.193747000;1.044e+00;6.667e-01;-2.318e-01;6.383e-01;-2.220e-01;1.040e+00;6.575e-01;-2.038e-01;1.044e+00;4.000e-01;-1.391e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
80.214747000;1.044e+00;6.667e-01;-2.318e-01;6.383e-01;-2.219e-01;1.040e+00;6.575e-01;-2.038e-01;1.044e+00;4.000e-01;-1.391e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
80.669747000;1.044e+00;6.667e-01;-2.297e-01;6.383e-01;-2.200e-01;1.040e+00;6.575e-01;-2.019e-01;1.044e+00;4.000e-01;-1.378e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
83.254953000;1.044e+00;6.667e-01;-2.127e-01;6.383e-01;-2.036e-01;1.040e+00;6.572e-01;-1.855e-01;1.044e+00;4.000e-01;-1.276e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
83.277953000;1.044e+00;6.667e-01;-2.126e-01;6.383e-01;-2.035e-01;1.040e+00;6.572e-01;-1.854e-01;1.044e+00;4.000e-01;-1.275e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
83.296953000;1.044e+00;6.667e-01;-2.125e-01;6.383e-01;-2.034e-01;1.040e+00;6.572e-01;-1.854e-01;1.044e+00;4.000e-01;-1.275e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
83.346953000;1.044e+00;6.667e-01;-2.122e-01;6.383e-01;-2.032e-01;1.040e+00;6.572e-01;-1.851e-01;1.044e+00;4.000e-01;-1.273e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
84.044953000;1.044e+00;6.667e-01;-2.096e-01;6.383e-01;-2.007e-01;1.040e+00;6.571e-01;-1.826e-01;1.044e+00;4.000e-01;-1.257e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
84.999953000;1.044e+00;6.667e-01;-2.079e-01;6.383e-01;-1.991e-01;1.040e+00;6.571e-01;-1.810e-01;1.044e+00;4.000e-01;-1.247e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
85.037953000;1.044e+00;6.667e-01;-2.079e-01;6.383e-01;-1.990e-01;1.040e+00;6.571e-01;-1.810e-01;1.044e+00;4.000e-01;-1.247e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
85.042953000;1.044e+00;6.667e-01;-2.079e-01;6.383e-01;-1.990e-01;1.040e+00;6.571e-01;-1.809e-01;1.044e+00;4.000e-01;-1.247e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
85.144953000;1.044e+00;6.667e-01;-2.078e-01;6.383e-01;-1.990e-01;1.040e+00;6.571e-01;-1.809e-01;1.044e+00;4.000e-01;-1.247e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
91.169953000;1.044e+00;6.667e-01;-2.163e-01;6.383e-01;-2.070e-01;1.040e+00;6.573e-01;-1.889e-01;1.044e+00;4.000e-01;-1.298e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
91.174953000;1.044e+00;6.667e-01;-2.163e-01;6.383e-01;-2.071e-01;1.040e+00;6.573e-01;-1.890e-01;1.044e+00;4.000e-01;-1.298e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
100.000000000;1.044e+00;6.667e-01;-2.164e-01;6.383e-01;-2.072e-01;1.040e+00;6.573e-01;-1.891e-01;1.044e+00;4.000e-01;-1.298e-01;1.000e+01;9.808e-01;5.000e+01;5.000e+01
