;time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
7755;7.515e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7756;7.516e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7757;7.517e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7758;7.518e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7759;7.519e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7760;7.520e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7761;7.521e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7762;7.522e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7763;7.523e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7764;7.524e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7765;7.525e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7766;7.526e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7767;7.527e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7768;7.528e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7769;7.529e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7770;7.530e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7771;7.531e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7772;7.532e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7773;7.533e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7774;7.534e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7775;7.535e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7776;7.536e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7777;7.537e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7778;7.538e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7779;7.539e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7780;7.540e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7781;7.541e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7782;7.542e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7783;7.543e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7784;7.544e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7785;7.545e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7786;7.546e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7787;7.547e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7788;7.548e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7789;7.549e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7790;7.550e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7791;7.551e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7792;7.552e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7793;7.553e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7794;7.554e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7795;7.555e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7796;7.556e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7797;7.557e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7798;7.558e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7799;7.559e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7800;7.560e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7801;7.561e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7802;7.562e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7803;7.563e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7804;7.564e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7805;7.565e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7806;7.566e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7807;7.567e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7808;7.568e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7809;7.569e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7810;7.570e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7811;7.571e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7812;7.572e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7813;7.573e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7814;7.574e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7815;7.575e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7816;7.576e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7817;7.577e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7818;7.578e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7819;7.579e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7820;7.580e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7821;7.581e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7822;7.582e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7823;7.583e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7824;7.584e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7825;7.585e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7826;7.586e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7827;7.587e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7828;7.588e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7829;7.589e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7830;7.590e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7831;7.591e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7832;7.592e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7833;7.593e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7834;7.594e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7835;7.595e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7836;7.596e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7837;7.597e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7838;7.598e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7839;7.599e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7840;7.600e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7841;7.601e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7842;7.602e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7843;7.603e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7844;7.604e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7845;7.605e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7846;7.606e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7847;7.607e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7848;7.608e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7849;7.609e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7850;7.610e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7851;7.611e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7852;7.612e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7853;7.613e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7854;7.614e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7855;7.615e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7856;7.616e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7857;7.617e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7858;7.618e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7859;7.619e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7860;7.620e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7861;7.621e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7862;7.622e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7863;7.623e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7864;7.624e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7865;7.625e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7866;7.626e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7867;7.627e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7868;7.628e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7869;7.629e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7870;7.630e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7871;7.631e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7872;7.632e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7873;7.633e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7874;7.634e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7875;7.635e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7876;7.636e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7877;7.637e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7878;7.638e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7879;7.639e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7880;7.640e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7881;7.641e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7882;7.642e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7883;7.643e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7884;7.644e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7885;7.645e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7886;7.646e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7887;7.647e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7888;7.648e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7889;7.649e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7890;7.650e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7891;7.651e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7892;7.652e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7893;7.653e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7894;7.654e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7895;7.655e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7896;7.656e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7897;7.657e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7898;7.658e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7899;7.659e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7900;7.660e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7901;7.661e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7902;7.662e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7903;7.663e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7904;7.664e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7905;7.665e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7906;7.666e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7907;7.667e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7908;7.668e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7909;7.669e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7910;7.670e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7911;7.671e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7912;7.672e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7913;7.673e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7914;7.674e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7915;7.675e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7916;7.676e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7917;7.677e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7918;7.678e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7919;7.679e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7920;7.680e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7921;7.681e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7922;7.682e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7923;7.683e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7924;7.684e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7925;7.685e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
7926;7.686e+01;1.053e+00;7.387e-01;3.767e-03;7.015e-01;3.577e-03;1.060e+00;1.000e+01;1.060e+00;1.000e+00;1.000e+00
