;time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu
8680;8.547e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8681;8.548e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8682;8.549e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8683;8.550e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8684;8.551e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8685;8.552e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8686;8.553e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8687;8.554e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8688;8.555e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8689;8.556e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8690;8.557e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8691;8.558e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8692;8.559e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8693;8.560e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8694;8.561e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8695;8.562e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8696;8.563e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8697;8.564e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8698;8.565e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8699;8.566e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8700;8.567e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8701;8.568e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8702;8.569e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8703;8.570e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8704;8.571e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8705;8.572e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8706;8.573e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8707;8.574e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8708;8.575e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8709;8.576e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8710;8.577e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8711;8.578e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8712;8.579e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8713;8.580e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8714;8.581e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8715;8.582e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8716;8.583e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8717;8.584e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8718;8.585e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8719;8.586e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8720;8.587e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8721;8.588e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8722;8.589e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8723;8.590e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8724;8.591e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8725;8.592e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8726;8.593e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8727;8.594e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8728;8.595e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8729;8.596e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8730;8.597e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8731;8.598e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8732;8.599e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8733;8.600e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8734;8.601e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8735;8.602e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8736;8.603e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8737;8.604e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8738;8.605e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8739;8.606e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8740;8.607e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8741;8.608e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8742;8.609e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8743;8.610e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8744;8.611e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8745;8.612e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8746;8.613e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8747;8.614e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8748;8.615e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8749;8.616e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8750;8.617e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8751;8.618e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8752;8.619e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8753;8.620e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8754;8.621e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8755;8.622e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8756;8.623e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8757;8.624e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8758;8.625e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8759;8.626e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8760;8.627e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8761;8.628e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8762;8.629e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8763;8.630e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8764;8.631e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8765;8.632e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8766;8.633e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8767;8.634e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8768;8.635e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8769;8.636e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8770;8.637e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8771;8.638e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8772;8.639e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8773;8.640e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8774;8.641e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8775;8.642e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8776;8.643e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8777;8.644e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8778;8.645e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8779;8.646e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8780;8.647e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8781;8.648e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8782;8.649e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8783;8.650e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8784;8.651e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8785;8.652e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8786;8.653e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8787;8.654e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8788;8.655e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8789;8.656e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8790;8.657e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8791;8.658e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8792;8.659e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8793;8.660e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8794;8.661e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8795;8.662e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8796;8.663e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8797;8.664e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8798;8.665e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8799;8.666e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8800;8.667e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8801;8.668e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8802;8.669e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8803;8.670e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8804;8.671e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8805;8.672e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8806;8.673e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8807;8.674e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8808;8.675e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8809;8.676e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8810;8.677e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8811;8.678e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8812;8.679e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8813;8.680e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8814;8.681e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8815;8.682e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8816;8.683e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8817;8.684e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8818;8.685e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8819;8.686e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8820;8.687e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8821;8.688e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8822;8.689e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8823;8.690e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8824;8.691e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8825;8.692e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8826;8.693e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8827;8.694e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8828;8.695e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8829;8.696e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8830;8.697e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8831;8.698e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8832;8.699e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8833;8.700e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8834;8.701e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8835;8.702e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8836;8.703e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8837;8.704e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8838;8.705e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8839;8.706e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8840;8.707e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8841;8.708e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8842;8.709e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8843;8.710e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8844;8.711e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8845;8.712e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8846;8.713e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8847;8.714e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8848;8.715e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8849;8.716e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8850;8.717e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8851;8.718e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8852;8.719e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8853;8.720e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8854;8.721e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8855;8.722e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8856;8.723e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8857;8.724e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8858;8.725e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8859;8.726e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
8860;8.727e+01;1.043e+00;7.499e-01;-1.863e-02;7.187e-01;-1.785e-02;1.043e+00;1.000e+01;8.335e-01;-5.994e-03
