time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_VoltageSetpointPu
20.995750000;1.033e+00;8.610e-01;4.047e-02;8.334e-01;3.918e-02;1.045e+00;1.052e+00;8.392e-01;1.010e-01;1.033e+00;7.749e-01;3.643e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.000750000;1.033e+00;8.608e-01;4.050e-02;8.332e-01;3.920e-02;1.045e+00;1.052e+00;8.389e-01;1.010e-01;1.033e+00;7.747e-01;3.645e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.017991000;1.033e+00;8.601e-01;4.056e-02;8.324e-01;3.925e-02;1.045e+00;1.052e+00;8.381e-01;1.010e-01;1.033e+00;7.740e-01;3.650e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.020991000;1.033e+00;8.599e-01;4.057e-02;8.322e-01;3.926e-02;1.045e+00;1.052e+00;8.380e-01;1.010e-01;1.033e+00;7.739e-01;3.651e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.021991000;1.033e+00;8.599e-01;4.057e-02;8.322e-01;3.926e-02;1.045e+00;1.052e+00;8.380e-01;1.009e-01;1.033e+00;7.739e-01;3.651e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.028991000;1.033e+00;8.596e-01;4.059e-02;8.319e-01;3.928e-02;1.045e+00;1.052e+00;8.376e-01;1.009e-01;1.033e+00;7.736e-01;3.653e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.034991000;1.033e+00;8.593e-01;4.060e-02;8.316e-01;3.929e-02;1.045e+00;1.052e+00;8.374e-01;1.009e-01;1.033e+00;7.734e-01;3.654e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.035991000;1.033e+00;8.593e-01;4.060e-02;8.316e-01;3.929e-02;1.046e+00;1.052e+00;8.373e-01;1.009e-01;1.033e+00;7.734e-01;3.654e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.036991000;1.033e+00;8.592e-01;4.060e-02;8.315e-01;3.929e-02;1.046e+00;1.052e+00;8.373e-01;1.009e-01;1.033e+00;7.733e-01;3.654e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.038991000;1.033e+00;8.592e-01;4.060e-02;8.314e-01;3.929e-02;1.046e+00;1.052e+00;8.372e-01;1.009e-01;1.033e+00;7.732e-01;3.654e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.042991000;1.033e+00;8.590e-01;4.061e-02;8.313e-01;3.930e-02;1.046e+00;1.052e+00;8.370e-01;1.009e-01;1.033e+00;7.731e-01;3.655e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.043991000;1.033e+00;8.590e-01;4.061e-02;8.312e-01;3.930e-02;1.046e+00;1.052e+00;8.370e-01;1.008e-01;1.033e+00;7.731e-01;3.655e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.047991000;1.033e+00;8.588e-01;4.062e-02;8.311e-01;3.930e-02;1.046e+00;1.052e+00;8.368e-01;1.008e-01;1.033e+00;7.729e-01;3.655e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.049991000;1.033e+00;8.587e-01;4.062e-02;8.310e-01;3.931e-02;1.046e+00;1.052e+00;8.367e-01;1.008e-01;1.033e+00;7.728e-01;3.656e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.082991000;1.033e+00;8.574e-01;4.061e-02;8.296e-01;3.930e-02;1.046e+00;1.052e+00;8.354e-01;1.006e-01;1.033e+00;7.717e-01;3.655e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.083991000;1.034e+00;8.574e-01;4.061e-02;8.296e-01;3.929e-02;1.046e+00;1.052e+00;8.353e-01;1.006e-01;1.034e+00;7.716e-01;3.655e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.106991000;1.034e+00;8.565e-01;4.057e-02;8.287e-01;3.926e-02;1.046e+00;1.052e+00;8.345e-01;1.005e-01;1.034e+00;7.708e-01;3.652e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.107991000;1.034e+00;8.564e-01;4.057e-02;8.286e-01;3.925e-02;1.046e+00;1.052e+00;8.344e-01;1.004e-01;1.034e+00;7.708e-01;3.651e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.111991000;1.034e+00;8.563e-01;4.056e-02;8.285e-01;3.924e-02;1.046e+00;1.052e+00;8.343e-01;1.004e-01;1.034e+00;7.707e-01;3.651e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.112991000;1.034e+00;8.562e-01;4.056e-02;8.284e-01;3.924e-02;1.046e+00;1.053e+00;8.342e-01;1.004e-01;1.034e+00;7.706e-01;3.650e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.124991000;1.034e+00;8.558e-01;4.053e-02;8.280e-01;3.921e-02;1.046e+00;1.053e+00;8.338e-01;1.003e-01;1.034e+00;7.702e-01;3.648e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.125991000;1.034e+00;8.558e-01;4.053e-02;8.279e-01;3.921e-02;1.046e+00;1.053e+00;8.337e-01;1.003e-01;1.034e+00;7.702e-01;3.647e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.139991000;1.034e+00;8.553e-01;4.048e-02;8.274e-01;3.916e-02;1.046e+00;1.053e+00;8.332e-01;1.002e-01;1.034e+00;7.697e-01;3.643e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.145991000;1.034e+00;8.551e-01;4.046e-02;8.272e-01;3.914e-02;1.046e+00;1.053e+00;8.330e-01;1.001e-01;1.034e+00;7.695e-01;3.641e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.148991000;1.034e+00;8.549e-01;4.045e-02;8.271e-01;3.913e-02;1.046e+00;1.053e+00;8.329e-01;1.001e-01;1.034e+00;7.695e-01;3.640e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.156991000;1.034e+00;8.547e-01;4.042e-02;8.268e-01;3.910e-02;1.046e+00;1.053e+00;8.327e-01;1.001e-01;1.034e+00;7.692e-01;3.637e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.157991000;1.034e+00;8.546e-01;4.041e-02;8.268e-01;3.910e-02;1.046e+00;1.053e+00;8.326e-01;1.000e-01;1.034e+00;7.692e-01;3.637e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.167991000;1.034e+00;8.543e-01;4.037e-02;8.264e-01;3.906e-02;1.046e+00;1.053e+00;8.323e-01;9.995e-02;1.034e+00;7.689e-01;3.633e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.189991000;1.034e+00;8.536e-01;4.027e-02;8.257e-01;3.896e-02;1.046e+00;1.053e+00;8.316e-01;9.976e-02;1.034e+00;7.682e-01;3.624e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.197991000;1.034e+00;8.533e-01;4.023e-02;8.255e-01;3.892e-02;1.046e+00;1.053e+00;8.313e-01;9.968e-02;1.034e+00;7.680e-01;3.621e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.213991000;1.034e+00;8.528e-01;4.015e-02;8.249e-01;3.883e-02;1.046e+00;1.053e+00;8.308e-01;9.954e-02;1.034e+00;7.675e-01;3.613e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.252991000;1.034e+00;8.516e-01;3.992e-02;8.238e-01;3.862e-02;1.046e+00;1.053e+00;8.297e-01;9.917e-02;1.034e+00;7.664e-01;3.593e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.260991000;1.034e+00;8.514e-01;3.987e-02;8.235e-01;3.857e-02;1.046e+00;1.053e+00;8.294e-01;9.909e-02;1.034e+00;7.662e-01;3.589e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.279449000;1.034e+00;8.508e-01;3.976e-02;8.230e-01;3.846e-02;1.046e+00;1.053e+00;8.289e-01;9.891e-02;1.034e+00;7.658e-01;3.578e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.297473000;1.034e+00;8.504e-01;3.965e-02;8.225e-01;3.835e-02;1.046e+00;1.053e+00;8.285e-01;9.874e-02;1.034e+00;7.653e-01;3.568e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.320473000;1.034e+00;8.497e-01;3.950e-02;8.220e-01;3.821e-02;1.046e+00;1.053e+00;8.279e-01;9.852e-02;1.034e+00;7.648e-01;3.555e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.321473000;1.034e+00;8.497e-01;3.949e-02;8.219e-01;3.820e-02;1.046e+00;1.052e+00;8.279e-01;9.851e-02;1.034e+00;7.647e-01;3.554e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.388473000;1.034e+00;8.481e-01;3.905e-02;8.203e-01;3.777e-02;1.046e+00;1.052e+00;8.263e-01;9.788e-02;1.034e+00;7.632e-01;3.515e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.395473000;1.034e+00;8.479e-01;3.900e-02;8.202e-01;3.773e-02;1.046e+00;1.052e+00;8.262e-01;9.782e-02;1.034e+00;7.631e-01;3.510e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.396473000;1.034e+00;8.479e-01;3.900e-02;8.201e-01;3.772e-02;1.045e+00;1.052e+00;8.261e-01;9.781e-02;1.034e+00;7.631e-01;3.510e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.414473000;1.034e+00;8.475e-01;3.888e-02;8.198e-01;3.761e-02;1.045e+00;1.052e+00;8.257e-01;9.765e-02;1.034e+00;7.627e-01;3.499e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.433473000;1.034e+00;8.470e-01;3.876e-02;8.193e-01;3.749e-02;1.045e+00;1.052e+00;8.254e-01;9.748e-02;1.034e+00;7.623e-01;3.488e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.459473000;1.034e+00;8.465e-01;3.860e-02;8.188e-01;3.733e-02;1.045e+00;1.052e+00;8.248e-01;9.725e-02;1.034e+00;7.618e-01;3.474e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.510473000;1.034e+00;8.455e-01;3.829e-02;8.178e-01;3.703e-02;1.045e+00;1.052e+00;8.239e-01;9.683e-02;1.034e+00;7.609e-01;3.446e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.516473000;1.034e+00;8.453e-01;3.825e-02;8.177e-01;3.700e-02;1.045e+00;1.052e+00;8.238e-01;9.679e-02;1.034e+00;7.608e-01;3.442e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.529473000;1.034e+00;8.451e-01;3.817e-02;8.175e-01;3.693e-02;1.045e+00;1.052e+00;8.235e-01;9.668e-02;1.034e+00;7.606e-01;3.436e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.543473000;1.034e+00;8.448e-01;3.810e-02;8.172e-01;3.685e-02;1.045e+00;1.052e+00;8.233e-01;9.658e-02;1.034e+00;7.603e-01;3.429e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.570473000;1.034e+00;8.443e-01;3.795e-02;8.168e-01;3.671e-02;1.045e+00;1.052e+00;8.229e-01;9.637e-02;1.034e+00;7.599e-01;3.415e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.583473000;1.034e+00;8.441e-01;3.788e-02;8.166e-01;3.664e-02;1.045e+00;1.052e+00;8.226e-01;9.628e-02;1.034e+00;7.597e-01;3.409e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.596473000;1.034e+00;8.439e-01;3.781e-02;8.163e-01;3.657e-02;1.045e+00;1.052e+00;8.224e-01;9.619e-02;1.034e+00;7.595e-01;3.403e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.660473000;1.034e+00;8.429e-01;3.750e-02;8.154e-01;3.627e-02;1.045e+00;1.052e+00;8.215e-01;9.576e-02;1.034e+00;7.586e-01;3.375e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.694473000;1.034e+00;8.424e-01;3.734e-02;8.149e-01;3.612e-02;1.045e+00;1.052e+00;8.210e-01;9.556e-02;1.034e+00;7.581e-01;3.361e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.708473000;1.034e+00;8.422e-01;3.728e-02;8.147e-01;3.607e-02;1.045e+00;1.052e+00;8.208e-01;9.548e-02;1.034e+00;7.580e-01;3.356e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.711473000;1.034e+00;8.421e-01;3.727e-02;8.147e-01;3.606e-02;1.045e+00;1.052e+00;8.208e-01;9.546e-02;1.034e+00;7.579e-01;3.354e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.764473000;1.034e+00;8.414e-01;3.706e-02;8.140e-01;3.586e-02;1.045e+00;1.052e+00;8.201e-01;9.517e-02;1.034e+00;7.573e-01;3.336e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.792473000;1.034e+00;8.411e-01;3.696e-02;8.136e-01;3.576e-02;1.045e+00;1.052e+00;8.198e-01;9.504e-02;1.034e+00;7.570e-01;3.327e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.854473000;1.034e+00;8.404e-01;3.676e-02;8.129e-01;3.556e-02;1.045e+00;1.052e+00;8.191e-01;9.475e-02;1.034e+00;7.563e-01;3.309e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.868473000;1.034e+00;8.402e-01;3.672e-02;8.128e-01;3.552e-02;1.045e+00;1.052e+00;8.190e-01;9.470e-02;1.034e+00;7.562e-01;3.305e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.881473000;1.034e+00;8.401e-01;3.668e-02;8.127e-01;3.549e-02;1.045e+00;1.052e+00;8.189e-01;9.464e-02;1.034e+00;7.561e-01;3.302e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.892473000;1.034e+00;8.399e-01;3.665e-02;8.126e-01;3.546e-02;1.045e+00;1.052e+00;8.188e-01;9.460e-02;1.034e+00;7.559e-01;3.299e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.906473000;1.034e+00;8.398e-01;3.662e-02;8.124e-01;3.542e-02;1.045e+00;1.052e+00;8.186e-01;9.455e-02;1.034e+00;7.558e-01;3.295e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
21.911473000;1.034e+00;8.397e-01;3.660e-02;8.124e-01;3.541e-02;1.045e+00;1.052e+00;8.186e-01;9.453e-02;1.034e+00;7.558e-01;3.294e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
22.061473000;1.034e+00;8.384e-01;3.628e-02;8.110e-01;3.509e-02;1.045e+00;1.052e+00;8.173e-01;9.405e-02;1.034e+00;7.546e-01;3.265e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
22.065473000;1.034e+00;8.384e-01;3.627e-02;8.110e-01;3.509e-02;1.045e+00;1.052e+00;8.173e-01;9.403e-02;1.034e+00;7.545e-01;3.264e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
22.086473000;1.034e+00;8.382e-01;3.623e-02;8.109e-01;3.505e-02;1.045e+00;1.052e+00;8.171e-01;9.398e-02;1.034e+00;7.544e-01;3.261e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
22.097473000;1.034e+00;8.381e-01;3.622e-02;8.108e-01;3.504e-02;1.045e+00;1.052e+00;8.170e-01;9.395e-02;1.034e+00;7.543e-01;3.259e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
22.229473000;1.034e+00;8.372e-01;3.603e-02;8.099e-01;3.486e-02;1.045e+00;1.052e+00;8.161e-01;9.366e-02;1.034e+00;7.535e-01;3.243e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
22.235473000;1.034e+00;8.372e-01;3.603e-02;8.098e-01;3.485e-02;1.045e+00;1.052e+00;8.161e-01;9.365e-02;1.034e+00;7.535e-01;3.243e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
22.314473000;1.034e+00;8.367e-01;3.594e-02;8.094e-01;3.477e-02;1.045e+00;1.052e+00;8.157e-01;9.351e-02;1.034e+00;7.530e-01;3.235e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
22.343473000;1.034e+00;8.366e-01;3.592e-02;8.093e-01;3.474e-02;1.045e+00;1.052e+00;8.155e-01;9.347e-02;1.034e+00;7.529e-01;3.233e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
22.346473000;1.034e+00;8.366e-01;3.591e-02;8.092e-01;3.474e-02;1.045e+00;1.052e+00;8.155e-01;9.346e-02;1.034e+00;7.529e-01;3.232e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
22.347473000;1.034e+00;8.365e-01;3.591e-02;8.092e-01;3.474e-02;1.045e+00;1.052e+00;8.155e-01;9.346e-02;1.034e+00;7.529e-01;3.232e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
22.358473000;1.034e+00;8.365e-01;3.590e-02;8.092e-01;3.473e-02;1.045e+00;1.052e+00;8.155e-01;9.344e-02;1.034e+00;7.528e-01;3.231e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
22.383473000;1.034e+00;8.364e-01;3.588e-02;8.091e-01;3.471e-02;1.045e+00;1.052e+00;8.153e-01;9.341e-02;1.034e+00;7.527e-01;3.229e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
22.741473000;1.034e+00;8.351e-01;3.567e-02;8.078e-01;3.450e-02;1.045e+00;1.052e+00;8.141e-01;9.303e-02;1.034e+00;7.516e-01;3.210e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
22.767473000;1.034e+00;8.350e-01;3.566e-02;8.077e-01;3.449e-02;1.045e+00;1.052e+00;8.140e-01;9.301e-02;1.034e+00;7.515e-01;3.209e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
22.780473000;1.034e+00;8.350e-01;3.566e-02;8.076e-01;3.449e-02;1.045e+00;1.052e+00;8.140e-01;9.301e-02;1.034e+00;7.515e-01;3.209e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
22.781473000;1.034e+00;8.350e-01;3.565e-02;8.076e-01;3.449e-02;1.045e+00;1.052e+00;8.140e-01;9.301e-02;1.034e+00;7.515e-01;3.209e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
22.784473000;1.034e+00;8.349e-01;3.565e-02;8.076e-01;3.449e-02;1.045e+00;1.052e+00;8.139e-01;9.300e-02;1.034e+00;7.514e-01;3.209e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
22.820267000;1.034e+00;8.349e-01;3.564e-02;8.076e-01;3.447e-02;1.045e+00;1.052e+00;8.139e-01;9.298e-02;1.034e+00;7.514e-01;3.207e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
22.829267000;1.034e+00;8.348e-01;3.564e-02;8.075e-01;3.447e-02;1.045e+00;1.052e+00;8.138e-01;9.297e-02;1.034e+00;7.513e-01;3.207e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
22.866267000;1.034e+00;8.347e-01;3.562e-02;8.074e-01;3.446e-02;1.045e+00;1.052e+00;8.138e-01;9.295e-02;1.034e+00;7.513e-01;3.206e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
22.881267000;1.034e+00;8.347e-01;3.562e-02;8.074e-01;3.445e-02;1.045e+00;1.052e+00;8.137e-01;9.294e-02;1.034e+00;7.512e-01;3.206e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
22.882267000;1.034e+00;8.347e-01;3.562e-02;8.074e-01;3.445e-02;1.044e+00;1.052e+00;8.137e-01;9.294e-02;1.034e+00;7.512e-01;3.206e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
22.883267000;1.034e+00;8.347e-01;3.562e-02;8.074e-01;3.445e-02;1.044e+00;1.052e+00;8.137e-01;9.294e-02;1.034e+00;7.512e-01;3.205e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
22.884267000;1.034e+00;8.347e-01;3.562e-02;8.074e-01;3.445e-02;1.045e+00;1.052e+00;8.137e-01;9.294e-02;1.034e+00;7.512e-01;3.205e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
22.890267000;1.034e+00;8.347e-01;3.561e-02;8.074e-01;3.445e-02;1.045e+00;1.052e+00;8.137e-01;9.293e-02;1.034e+00;7.512e-01;3.205e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
22.891267000;1.034e+00;8.347e-01;3.561e-02;8.074e-01;3.445e-02;1.044e+00;1.052e+00;8.137e-01;9.293e-02;1.034e+00;7.512e-01;3.205e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
23.309267000;1.034e+00;8.340e-01;3.550e-02;8.067e-01;3.433e-02;1.044e+00;1.052e+00;8.131e-01;9.274e-02;1.034e+00;7.506e-01;3.195e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
23.340267000;1.034e+00;8.340e-01;3.549e-02;8.067e-01;3.433e-02;1.044e+00;1.052e+00;8.130e-01;9.272e-02;1.034e+00;7.506e-01;3.194e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
23.368267000;1.034e+00;8.340e-01;3.548e-02;8.067e-01;3.432e-02;1.044e+00;1.052e+00;8.130e-01;9.272e-02;1.034e+00;7.506e-01;3.194e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
23.519267000;1.034e+00;8.338e-01;3.546e-02;8.065e-01;3.430e-02;1.044e+00;1.052e+00;8.129e-01;9.267e-02;1.034e+00;7.505e-01;3.191e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
23.529267000;1.034e+00;8.338e-01;3.546e-02;8.065e-01;3.430e-02;1.044e+00;1.052e+00;8.129e-01;9.267e-02;1.034e+00;7.504e-01;3.191e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
23.563267000;1.034e+00;8.338e-01;3.545e-02;8.065e-01;3.429e-02;1.044e+00;1.052e+00;8.128e-01;9.266e-02;1.034e+00;7.504e-01;3.191e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
23.648267000;1.034e+00;8.337e-01;3.544e-02;8.065e-01;3.428e-02;1.044e+00;1.052e+00;8.128e-01;9.264e-02;1.034e+00;7.504e-01;3.189e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
24.060267000;1.034e+00;8.336e-01;3.539e-02;8.063e-01;3.423e-02;1.044e+00;1.052e+00;8.126e-01;9.258e-02;1.034e+00;7.502e-01;3.185e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
24.066267000;1.034e+00;8.336e-01;3.539e-02;8.063e-01;3.423e-02;1.044e+00;1.052e+00;8.126e-01;9.257e-02;1.034e+00;7.502e-01;3.185e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
24.183267000;1.034e+00;8.335e-01;3.538e-02;8.062e-01;3.423e-02;1.044e+00;1.052e+00;8.126e-01;9.256e-02;1.034e+00;7.502e-01;3.185e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
24.200267000;1.034e+00;8.335e-01;3.538e-02;8.062e-01;3.423e-02;1.044e+00;1.052e+00;8.126e-01;9.256e-02;1.034e+00;7.502e-01;3.184e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
24.609267000;1.034e+00;8.334e-01;3.536e-02;8.061e-01;3.421e-02;1.044e+00;1.052e+00;8.125e-01;9.253e-02;1.034e+00;7.501e-01;3.183e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
25.018267000;1.034e+00;8.334e-01;3.535e-02;8.061e-01;3.420e-02;1.044e+00;1.052e+00;8.125e-01;9.252e-02;1.034e+00;7.500e-01;3.182e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
25.052267000;1.034e+00;8.334e-01;3.535e-02;8.061e-01;3.420e-02;1.044e+00;1.052e+00;8.124e-01;9.252e-02;1.034e+00;7.500e-01;3.182e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
100.000000000;1.034e+00;8.333e-01;3.534e-02;8.061e-01;3.418e-02;1.044e+00;1.052e+00;8.124e-01;9.250e-02;1.034e+00;7.500e-01;3.181e-02;1.000e+01;8.333e-01;1.141e-02;1.044e+00
